com.samsung.shealth.exercise.weather,6320001,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
3.0,,2019-11-02 02:18:31.860,37.520493,,,Cloudy,,1,WeatherNews_korea,2019-11-02 02:37:25.526,2019-11-02 02:37:25.526,0,127.03507,16.0,62,UTC+0900,eSltdGxx7w,770ac228-9c2a-daf9-bf44-a76cf4ef46c0,com.sec.android.app.shealth,,,,3,afaf58a2-2110-5922-4c2b-3d3ada700fd4,
3.0,,2019-11-04 04:48:00.120,37.53592,,,Sunny,,1,WeatherNews_korea,2019-11-04 05:00:26.888,2019-11-04 05:00:26.888,0,126.89755,19.0,41,UTC+0900,eSltdGxx7w,64aff389-21d4-615a-d8eb-fd80138b4f5e,com.sec.android.app.shealth,,,,1,92cab226-15c5-d51b-9d5f-cb04da6b8351,
3.0,,2019-11-04 05:57:01.190,37.549446,,,Sunny,,1,WeatherNews_korea,2019-11-04 06:12:32.554,2019-11-04 06:12:32.554,0,126.9142,18.0,39,UTC+0900,eSltdGxx7w,f3009cb6-4180-839e-398c-0cab944524ea,com.sec.android.app.shealth,,,,1,e3b7d96a-2fbe-31a2-2b75-9236a760fe79,
3.0,,2019-11-04 08:06:20.240,37.5455,,,Sunny,,1,WeatherNews_korea,2019-11-04 08:36:25.539,2019-11-04 08:36:25.539,0,126.91737,18.0,46,UTC+0900,eSltdGxx7w,eea1ad12-a832-75a2-0d02-e1a1f68f8daf,com.sec.android.app.shealth,,,,1,ad52b243-264b-adc9-37d7-3b537c19d894,
3.0,,2019-11-04 08:39:35.880,37.550797,,,Clear,,1,WeatherNews_korea,2019-11-04 08:57:43.576,2019-11-04 08:57:43.576,0,126.92272,16.0,46,UTC+0900,eSltdGxx7w,5a98ba62-e2e7-42ec-3c85-fd56a8d49ca5,com.sec.android.app.shealth,,,,18,02c03b01-2456-a0d8-cfb3-0cdbb998aae6,
3.0,,2019-11-05 03:39:31.850,37.556293,,,Sunny,,1,WeatherNews_korea,2019-11-05 03:59:32.248,2019-11-05 03:59:32.248,0,126.92647,15.0,55,UTC+0900,eSltdGxx7w,94dd8de2-901e-f392-572a-8d5bb46316f8,com.sec.android.app.shealth,,,,1,0ea391fa-bac6-cb68-8ab7-c5579dd2c6a5,
3.0,,2019-11-05 08:07:37.500,37.551693,,,Sunny,,1,WeatherNews_korea,2019-11-05 08:55:28.243,2019-11-05 08:55:28.243,0,126.920975,16.0,52,UTC+0900,eSltdGxx7w,ad63a4d9-24c7-39f3-32e2-ef53a220a943,com.sec.android.app.shealth,,,,1,b1d5d731-1f85-7dc3-af90-bbca46cba001,
3.0,,2019-11-06 07:03:51.470,37.527622,,,Cloudy,,1,WeatherNews_korea,2019-11-06 07:42:18.593,2019-11-06 07:42:18.593,0,126.87529,15.0,42,UTC+0900,eSltdGxx7w,5e7166fd-7bcc-98de-e1ce-5a4862cfaae7,com.sec.android.app.shealth,,,,3,137ab356-0852-6a3b-47ca-bde760356cdb,
3.0,,2019-11-06 14:53:11.470,37.48056,,,Clear,,1,WeatherNews_korea,2019-11-06 15:33:47.225,2019-11-06 15:33:47.225,0,126.881615,9.0,98,UTC+0900,eSltdGxx7w,2ba7063a-23e8-8779-9b8a-7a96783b9297,com.sec.android.app.shealth,,,,18,65793af5-7532-4add-85bc-a327d402c46f,
3.0,,2019-11-07 08:00:57.860,37.558887,,,Sunny,,1,WeatherNews_korea,2019-11-07 08:16:26.371,2019-11-07 08:16:26.371,0,126.925385,12.0,26,UTC+0900,eSltdGxx7w,9c6914d9-3e36-f097-aed7-3517761cb3e6,com.sec.android.app.shealth,,,,1,bcd19760-f2a1-2f9e-e747-c4e58b99af3f,
3.0,,2019-11-07 12:52:17.210,37.55552,,,Clear,,1,WeatherNews_korea,2019-11-07 13:13:15.563,2019-11-07 13:13:15.563,0,126.92218,7.0,32,UTC+0900,eSltdGxx7w,846addb9-7c6a-b941-567f-37692d117436,com.sec.android.app.shealth,,,,18,ad727ec9-9137-06ea-4f24-e6a0f1e4cdc0,
3.0,,2019-11-08 08:04:43.170,37.518246,,,Sunny,,1,WeatherNews_korea,2019-11-08 08:17:13.106,2019-11-08 08:17:13.106,0,127.0205,12.0,22,UTC+0900,eSltdGxx7w,bb863f7b-e7c9-d657-f06c-b3a0bb27c2da,com.sec.android.app.shealth,,,,1,d21f5c68-d168-91d6-faf3-4864ef8f111f,
3.0,,2019-11-08 09:53:32.180,37.520252,,,Clear,,1,WeatherNews_korea,2019-11-08 10:27:25.549,2019-11-08 10:27:25.549,0,127.027885,11.0,27,UTC+0900,eSltdGxx7w,a27bb16c-a842-8106-8331-5c66f88fad0b,com.sec.android.app.shealth,,,,18,5852b9e5-463a-cf3c-55ba-84ec7b366349,
3.0,,2019-11-08 10:34:44.680,37.51777,,,Clear,,1,WeatherNews_korea,2019-11-08 10:53:33.546,2019-11-08 10:53:33.546,0,127.017334,10.0,43,UTC+0900,eSltdGxx7w,d914bfb6-562e-bf54-3ca0-3fffb1c08d3f,com.sec.android.app.shealth,,,,18,3eb76a90-1024-e9cc-7676-f01f98b9478e,
3.0,,2019-11-09 03:07:14.800,37.550087,,,Sunny,,1,WeatherNews_korea,2019-11-09 03:29:26.669,2019-11-09 03:29:26.669,0,126.918755,13.0,29,UTC+0900,eSltdGxx7w,6855d564-db72-aeb5-e47b-b075158aa6e6,com.sec.android.app.shealth,,,,1,13741d7f-3f4d-92fa-dd3b-ea7727f648af,
3.0,,2019-11-09 03:45:15.360,37.534477,,,Sunny,,1,WeatherNews_korea,2019-11-09 04:02:28.659,2019-11-09 04:02:28.659,0,126.990814,14.0,30,UTC+0900,eSltdGxx7w,4dc5509c-808f-2840-e12e-c1db4dd70889,com.sec.android.app.shealth,,,,1,b804fd39-cba0-39a6-5bb9-93d214c50c34,
2.0,,2019-11-12 06:24:19.680,37.549545,,,Cloudy,,1,WeatherNews_korea,2019-11-12 06:43:45.580,2019-11-12 06:43:45.580,0,126.91241,14.0,46,UTC+0900,eSltdGxx7w,8e7eb367-1bc6-9445-3bc4-428dbbc4386b,com.sec.android.app.shealth,,,,3,d2588529-1482-7876-0fdc-46957c37d534,
2.0,,2019-11-13 07:02:29.750,37.527645,,,Rain,,1,WeatherNews_korea,2019-11-13 07:18:51.534,2019-11-13 07:18:51.534,0,126.875114,12.0,97,UTC+0900,eSltdGxx7w,1d8417ea-2442-27b4-2448-4e26e785f553,com.sec.android.app.shealth,,,,5,d451d81a-a5ac-37c1-fbec-bab7c4b2419c,
3.0,,2019-11-14 07:12:14.380,37.53318,,,Sunny,,1,WeatherNews_korea,2019-11-14 07:40:15.871,2019-11-14 07:40:15.871,0,126.99667,5.0,30,UTC+0900,eSltdGxx7w,b4b17502-b6f4-0f96-628d-5802e209a703,com.sec.android.app.shealth,,,,1,b803966a-606e-3c2c-64bf-9eae7033636a,
3.0,,2019-11-14 07:49:17.550,37.534374,,,Sunny,,1,WeatherNews_korea,2019-11-14 08:01:37.598,2019-11-14 08:01:37.598,0,126.992226,5.0,39,UTC+0900,eSltdGxx7w,9afa91f7-42f0-901f-0310-b6a4d319aa10,com.sec.android.app.shealth,,,,1,d08d7d5f-225b-6a34-22bb-d2f3d218e65e,
3.0,,2019-11-14 08:01:49.900,37.534386,,,Sunny,,1,WeatherNews_korea,2019-11-14 08:23:15.483,2019-11-14 08:23:15.483,0,126.99054,5.0,40,UTC+0900,eSltdGxx7w,74852f07-d96b-5868-8ba4-37df797db862,com.sec.android.app.shealth,,,,1,160645f4-9042-f9a7-93f3-b3e60c5a9aba,
1.0,,2019-11-14 10:34:49.680,37.557747,,,Clear,,1,WeatherNews_korea,2019-11-14 10:52:18.647,2019-11-14 10:52:18.647,0,126.926834,3.0,37,UTC+0900,eSltdGxx7w,ff7c4581-7e0e-901c-3438-fcd1bd67d57a,com.sec.android.app.shealth,,,,18,76b2b695-3537-62d2-dab3-48056e06f914,
1.0,,2019-11-19 04:25:13.120,37.549435,,,Sunny,,1,WeatherNews_korea,2019-11-19 04:41:41.883,2019-11-19 04:41:41.883,0,126.86746,5.0,46,UTC+0900,eSltdGxx7w,4e4dfc97-5d4d-4ed8-6796-1d7776854531,com.sec.android.app.shealth,,,,1,698e28dc-08f2-3589-f016-f2e429db7b00,
2.0,,2019-11-19 06:31:07.400,37.566048,,,Sunny,,1,WeatherNews_korea,2019-11-19 06:51:56.653,2019-11-19 06:51:56.653,0,126.982445,4.0,40,UTC+0900,eSltdGxx7w,fae9f625-ce9b-a0b7-b1bb-980b6e212a46,com.sec.android.app.shealth,,,,1,92b2d959-c780-a9d1-9146-4885eee51065,
3.0,,2019-11-20 07:00:21.880,37.527657,,,Sunny,,1,WeatherNews_korea,2019-11-20 07:14:13.623,2019-11-20 07:14:13.623,0,126.87532,5.0,22,UTC+0900,eSltdGxx7w,854c5ed1-b45b-3d82-5187-991c4448afa6,com.sec.android.app.shealth,,,,1,52ae639c-0b02-8796-f5dc-ee98448dd131,
2.0,,2019-11-21 04:55:28.800,37.51231,,,Cloudy,,1,WeatherNews_korea,2019-11-21 05:18:10.027,2019-11-21 05:18:10.027,0,127.060616,9.0,34,UTC+0900,eSltdGxx7w,c916576b-5a06-dc1b-fed2-8518959a50c7,com.sec.android.app.shealth,,,,3,c459ffd4-d9e8-f6c6-3cf6-8c2b6940ccbd,
2.0,,2019-11-21 13:30:42.560,37.512093,,,Cloudy,,1,WeatherNews_korea,2019-11-21 13:48:49.609,2019-11-21 13:48:49.609,0,127.05703,8.0,41,UTC+0900,eSltdGxx7w,ab83c928-531e-08b3-c846-687d27a99227,com.sec.android.app.shealth,,,,3,56a17036-97a1-e062-5d89-6816b37f81a1,
1.0,,2019-11-23 10:47:50.280,37.54852,,,Cloudy,,1,WeatherNews_korea,2019-11-23 11:03:17.713,2019-11-23 11:03:17.713,0,126.9188,12.0,53,UTC+0900,eSltdGxx7w,c95b09de-0623-fabe-b3a4-1eff39872d8d,com.sec.android.app.shealth,,,,3,77b344ba-f9e4-0df3-04cb-960c8def1d6e,
1.0,,2019-11-23 11:32:10.620,37.549595,,,Cloudy,,1,WeatherNews_korea,2019-11-23 12:02:07.494,2019-11-23 12:02:07.494,0,126.92204,12.0,55,UTC+0900,eSltdGxx7w,60d8e5a3-b171-3bc2-b115-791bf6cbc908,com.sec.android.app.shealth,,,,3,3108c7ee-17dd-7db8-d478-4e8f7dff5ec3,
2.0,,2019-12-01 10:22:04.880,37.548733,,,Cloudy,,1,WeatherNews_korea,2019-12-01 10:48:11.494,2019-12-01 10:48:11.494,0,126.91751,4.0,94,UTC+0900,eSltdGxx7w,b8f60044-1a87-5d3c-2d11-1e4f8edadcd0,com.sec.android.app.shealth,,,,3,9142548c-7ef1-9d69-a28a-c6f8629a4daf,
2.0,,2019-12-01 13:43:02.990,37.55089,,,Cloudy,,1,WeatherNews_korea,2019-12-01 13:55:13.182,2019-12-01 13:55:13.182,0,126.92309,4.0,84,UTC+0900,eSltdGxx7w,76d23941-32e1-cb15-34ed-a38dee9d9d7e,com.sec.android.app.shealth,,,,3,0ceb59e9-9c11-1523-79a5-49d575ebee1d,
2.0,,2019-12-01 13:56:15.140,37.553787,,,Cloudy,,1,WeatherNews_korea,2019-12-01 14:16:44.509,2019-12-01 14:16:44.509,0,126.92415,4.0,85,UTC+0900,eSltdGxx7w,a071a181-0f12-72a4-97b2-c6458e471a9b,com.sec.android.app.shealth,,,,3,695f7a03-32a3-cd4e-500c-61dd5943cda7,
2.0,,2019-12-03 03:54:47.060,37.549377,,,Mostly cloudy,,1,WeatherNews_korea,2019-12-03 04:11:57.519,2019-12-03 04:11:57.519,0,126.86851,3.0,74,UTC+0900,eSltdGxx7w,ba083f05-e666-22c5-eb73-49cb5830ec68,com.sec.android.app.shealth,,,,3,46bce2f8-426b-c7da-d679-007223665dc2,
2.0,,2019-12-03 14:26:19.530,37.55035,,,Rain,,1,WeatherNews_korea,2019-12-03 14:51:27.216,2019-12-03 14:51:27.216,0,126.913765,4.0,89,UTC+0900,eSltdGxx7w,b1567279-0b2f-2b2e-ff52-cbd5cae72893,com.sec.android.app.shealth,,,,5,aba692b4-157d-591d-62db-a6a333d0c226,
2.0,,2019-12-03 15:20:35.600,37.540966,,,Rain,,1,WeatherNews_korea,2019-12-03 15:49:55.737,2019-12-03 15:49:55.737,0,126.894585,4.0,92,UTC+0900,eSltdGxx7w,1c4e682e-0c2f-3d03-af16-0eeccb48ab8a,com.sec.android.app.shealth,,,,5,27193004-cca3-0d77-d722-70a9f20fbe41,
2.0,,2019-12-07 16:55:45.380,37.53499,,,Clear,,1,WeatherNews_korea,2019-12-07 17:12:06.652,2019-12-07 17:12:06.652,0,126.89932,-2.0,72,UTC+0900,eSltdGxx7w,89d1e042-e764-9451-dce6-13aef1d49b73,com.sec.android.app.shealth,,,,18,7b2a0bdb-9f91-fd21-3851-8973e5b2b32f,
1.0,,2019-12-09 13:30:32.360,37.55551,,,Cloudy,,1,WeatherNews_korea,2019-12-09 13:44:41.394,2019-12-09 13:44:41.394,0,126.93579,8.0,66,UTC+0900,eSltdGxx7w,0f641571-8cd8-5e63-d64f-2d586c14f214,com.sec.android.app.shealth,,,,3,cda9831d-9a10-ce3d-81aa-a8ff485fe3a3,
2.0,,2019-12-13 06:14:26.660,37.53308,,,Cloudy,,1,WeatherNews_korea,2019-12-13 06:27:37.482,2019-12-13 06:27:37.482,0,126.995705,6.0,52,UTC+0900,eSltdGxx7w,91ba7705-01be-3e55-971c-d3f118e321bd,com.sec.android.app.shealth,,,,3,2a1db9e9-5f16-2b29-94e9-129513d0bd1e,
2.0,,2019-12-13 07:17:24.360,37.53471,,,Cloudy,,1,WeatherNews_korea,2019-12-13 07:31:54.673,2019-12-13 07:31:54.673,0,126.99439,6.0,50,UTC+0900,eSltdGxx7w,3e1bc257-bff5-ed6a-d7d3-ec69732468a5,com.sec.android.app.shealth,,,,3,62c508b9-2a61-d8ae-a598-2452f4c451b0,
2.0,,2019-12-15 06:04:46.510,37.513123,,,Mostly cloudy,,1,WeatherNews_korea,2019-12-15 06:24:54.551,2019-12-15 06:24:54.551,0,127.10054,10.0,41,UTC+0900,eSltdGxx7w,49fb651f-3b40-b581-a48b-388664b8e955,com.sec.android.app.shealth,,,,3,213d24eb-2204-52ff-2d06-8be25836ba6e,
2.0,,2019-12-15 07:40:56.120,37.565323,,,Cloudy,,1,WeatherNews_korea,2019-12-15 08:05:57.523,2019-12-15 08:05:57.523,0,126.98233,10.0,42,UTC+0900,eSltdGxx7w,924d7852-5d2c-fdf7-858f-d9cc648c88cd,com.sec.android.app.shealth,,,,3,e6824d17-73df-dbfe-6d3f-92e97d05b406,
2.0,,2019-12-15 09:02:05.780,37.52504,,,Cloudy,,1,WeatherNews_korea,2019-12-15 09:13:51.495,2019-12-15 09:13:51.495,0,126.92622,9.0,46,UTC+0900,eSltdGxx7w,dc4d5f85-9401-149b-6cb0-d54e07756450,com.sec.android.app.shealth,,,,3,d923cbc9-4643-e4a5-791e-c0186ae202cf,
2.0,,2019-12-17 11:05:49.780,37.502045,,,Cloudy,,1,WeatherNews_korea,2019-12-17 11:42:47.579,2019-12-17 11:42:47.579,0,127.0043,7.0,78,UTC+0900,eSltdGxx7w,2f07dbc8-3c82-9280-2dc1-04adae497a44,com.sec.android.app.shealth,,,,3,a559df8c-4d79-5351-90e5-314f4e494396,
1.0,,2019-12-27 15:27:30.020,33.640873,,,Cloudy,,1,WeatherNews_korea,2019-12-27 15:43:08.639,2019-12-27 15:43:08.639,0,-84.42929,12.555556,75,UTC-0500,eSltdGxx7w,81b76ccb-60f1-6684-1852-8b5e97aa6edb,com.sec.android.app.shealth,,,,3,895970a5-30af-3a95-1672-fb70169f6263,
1.0,,2019-12-28 22:47:29.840,18.48417,,,Clear,,1,WeatherNews_korea,2019-12-28 23:01:57.626,2019-12-28 23:01:57.626,0,-77.930016,29.301,77,UTC-0500,eSltdGxx7w,becb2b8b-c92c-44aa-77bb-ac46edab22ed,com.sec.android.app.shealth,,,,18,bacc389a-5f45-1adb-b485-7fe1726f7964,
5.0,,2019-12-31 17:41:17.120,18.523155,,,Sunny,,1,WeatherNews_korea,2019-12-31 18:04:06.694,2019-12-31 18:04:06.694,0,-77.85796,29.801,76,UTC-0500,eSltdGxx7w,511bd722-6d74-040b-3e26-64a26968065a,com.sec.android.app.shealth,,,,1,9d2bda41-e6ff-86de-b98d-7c7d5b387641,
1.0,,2020-01-03 04:42:11.100,26.130486,,,Clear,,1,WeatherNews_korea,2020-01-03 04:55:11.129,2020-01-03 04:55:11.129,0,-80.103615,23.901,78,UTC-0500,eSltdGxx7w,be57f9b7-511f-e711-b157-3789901ea916,com.sec.android.app.shealth,,,,18,9796281f-fbe3-9935-fc19-eead1e0fc79e,
1.0,,2020-01-03 04:58:23.060,26.128149,,,Clear,,1,WeatherNews_korea,2020-01-03 05:10:23.530,2020-01-03 05:10:23.530,0,-80.10361,24.0,80,UTC-0500,eSltdGxx7w,db5d6b55-9c3c-ade4-4aad-ceba17fe6e20,com.sec.android.app.shealth,,,,18,af958198-ced0-6dbb-cb37-f09effe3c5c0,
2.0,,2020-01-10 12:06:08.160,37.49945,,,Mostly cloudy,,1,WeatherNews_korea,2020-01-10 12:23:29.151,2020-01-10 12:23:29.151,0,127.035736,2.0,61,UTC+0900,eSltdGxx7w,0c208ecf-08e5-0ed2-46b4-9345b134cf63,com.sec.android.app.shealth,,,,3,e4089ec3-3a88-786a-cea0-9dd083aac1bf,
2.0,,2020-01-15 07:59:20.430,37.500374,,,Sunny,,1,WeatherNews_korea,2020-01-15 08:11:18.600,2020-01-15 08:11:18.600,0,127.03993,3.0,29,UTC+0900,eSltdGxx7w,bfa23090-8688-d63f-49da-656d91ab6ca2,com.sec.android.app.shealth,,,,1,f5e076ce-7470-3ffc-6497-6f6338569fe6,
2.0,,2020-01-15 10:47:01.020,37.50349,,,Clear,,1,WeatherNews_korea,2020-01-15 11:00:19.614,2020-01-15 11:00:19.614,0,127.025085,0.0,39,UTC+0900,eSltdGxx7w,6ced0e3d-c828-0378-6c8e-f6c8832b4f9a,com.sec.android.app.shealth,,,,18,44e9fa54-e211-6027-1370-e71772a92c17,
2.0,,2020-01-16 07:56:31.260,37.53442,,,Sunny,,1,WeatherNews_korea,2020-01-16 08:11:11.530,2020-01-16 08:11:11.530,0,126.99484,2.0,36,UTC+0900,eSltdGxx7w,0587d812-12fd-1a53-6938-230398889ebd,com.sec.android.app.shealth,,,,1,981c3626-0ac9-cacb-c75c-06d132dde59f,
2.0,,2020-01-16 12:18:44.170,37.559,,,Mostly cloudy,,1,WeatherNews_korea,2020-01-16 12:33:10.529,2020-01-16 12:33:10.529,0,126.85431,0.0,51,UTC+0900,eSltdGxx7w,f8f721be-c81a-304d-187e-9d363886b3d8,com.sec.android.app.shealth,,,,3,6b4f0f54-2b92-0d9b-4911-7740bf0a202b,
2.0,,2020-01-16 13:48:52.060,37.525173,,,Mostly cloudy,,1,WeatherNews_korea,2020-01-16 14:02:49.556,2020-01-16 14:02:49.556,0,126.92622,0.0,55,UTC+0900,eSltdGxx7w,cafbed6d-bb7d-067f-4f38-2e952bfe7746,com.sec.android.app.shealth,,,,3,c305856d-c0fe-bba1-1622-361bbb455ca4,
2.0,,2020-01-16 15:00:55.220,37.52373,,,Mostly cloudy,,1,WeatherNews_korea,2020-01-16 15:14:01.585,2020-01-16 15:14:01.585,0,126.924355,-1.0,55,UTC+0900,eSltdGxx7w,c3dc507d-dedf-e4e3-e5ab-31057909b233,com.sec.android.app.shealth,,,,3,7138adcf-2638-3d20-8aa7-01c20f086b21,
2.0,,2020-01-17 14:13:05.010,37.525528,,,Cloudy,,1,WeatherNews_korea,2020-01-17 14:34:38.690,2020-01-17 14:34:38.690,0,126.92569,1.0,55,UTC+0900,eSltdGxx7w,3de6064a-acf2-2465-bdb8-616b520c3a9c,com.sec.android.app.shealth,,,,3,8df479a7-6bc4-f7b3-ba95-975bf3764070,
2.0,,2020-01-18 05:51:53.020,37.544704,,,Sunny,,1,WeatherNews_korea,2020-01-18 06:05:01.626,2020-01-18 06:05:01.626,0,126.96783,5.0,34,UTC+0900,eSltdGxx7w,eaa8329e-72b3-80d2-6038-5415496ae37e,com.sec.android.app.shealth,,,,1,b1dd771c-7097-74e1-3d8c-fe757043aa23,
2.0,,2020-01-18 08:02:57.580,37.54493,,,Sunny,,1,WeatherNews_korea,2020-01-18 08:14:53.574,2020-01-18 08:14:53.574,0,126.96676,5.0,25,UTC+0900,eSltdGxx7w,c61a20af-3172-6d79-04ce-1f74162a716d,com.sec.android.app.shealth,,,,1,541186fe-ceb3-d6e0-2013-8ed63a08cf88,
2.0,,2020-01-18 14:22:19.740,37.523586,,,Cloudy,,1,WeatherNews_korea,2020-01-18 14:38:07.568,2020-01-18 14:38:07.568,0,126.92462,1.0,58,UTC+0900,eSltdGxx7w,3020f356-b05b-9b9a-69b9-9644dd3b7b20,com.sec.android.app.shealth,,,,3,60085500-c89a-1cd4-9098-530a68709259,
2.0,,2020-01-19 05:41:43.040,37.524364,,,Sunny,,1,WeatherNews_korea,2020-01-19 05:55:11.249,2020-01-19 05:55:11.249,0,126.92541,6.0,57,UTC+0900,eSltdGxx7w,4d513b5d-eb99-f04d-2d8c-cc94a3b45042,com.sec.android.app.shealth,,,,1,65e426de-6aa5-7951-d0f2-91e63c0aa624,
1.0,,2020-01-19 07:00:59.850,37.532013,,,Sunny,,1,WeatherNews_korea,2020-01-19 07:21:17.849,2020-01-19 07:21:17.849,0,126.96346,5.0,52,UTC+0900,eSltdGxx7w,12da1780-b3ae-d7bb-1087-133bffc24840,com.sec.android.app.shealth,,,,1,594574e8-aaf4-2c8c-d1df-38b577e3ee5f,
2.0,,2020-01-19 09:38:49.380,37.530968,,,Clear,,1,WeatherNews_korea,2020-01-19 10:21:49.866,2020-01-19 10:21:49.866,0,126.96367,4.0,69,UTC+0900,eSltdGxx7w,2b18f0c5-f835-1932-2aef-42e583465320,com.sec.android.app.shealth,,,,18,e1c6b78d-1952-76ab-3e15-17e9c31cd446,
2.0,,2020-01-19 10:48:01.900,37.530922,,,Clear,,1,WeatherNews_korea,2020-01-19 11:02:40.251,2020-01-19 11:02:40.251,0,126.9637,3.0,60,UTC+0900,eSltdGxx7w,b9a953f1-8558-6075-a84b-d48dd4e78c14,com.sec.android.app.shealth,,,,18,c00a0d6e-73d9-5252-1ee8-fbe2398a6819,
2.0,,2020-01-19 12:13:35.440,37.53168,,,Clear,,1,WeatherNews_korea,2020-01-19 12:29:10.221,2020-01-19 12:29:10.221,0,126.96394,3.0,64,UTC+0900,eSltdGxx7w,425c8be8-2c5a-3862-3fdc-73a300fc00cf,com.sec.android.app.shealth,,,,18,571b3002-accf-afce-6ac5-0755994f75f4,
2.0,,2020-01-20 00:55:52.380,37.55125,,,Sunny,,1,WeatherNews_korea,2020-01-20 01:32:58.787,2020-01-20 01:32:58.787,0,126.86502,2.0,55,UTC+0900,eSltdGxx7w,e79a1e7d-8d2a-f938-7786-57e812497a18,com.sec.android.app.shealth,,,,1,e16ac6f4-b8b3-9f09-48d5-bf4b06caded1,
2.0,,2020-01-21 14:09:16.520,37.52159,,,Cloudy,,1,WeatherNews_korea,2020-01-21 14:32:09.566,2020-01-21 14:32:09.566,0,126.9246,1.0,46,UTC+0900,eSltdGxx7w,c4c49ec9-0580-1b6b-791e-8d9a70bc97e5,com.sec.android.app.shealth,,,,3,719e78ae-a84d-c231-37f1-4d6b06b5ad0c,
2.0,,2020-01-22 05:57:14.800,37.515804,,,Sunny,,1,WeatherNews_korea,2020-01-22 06:09:43.563,2020-01-22 06:09:43.563,0,127.01841,6.0,34,UTC+0900,eSltdGxx7w,16b59e15-6220-88ad-c555-2b03e409b8ab,com.sec.android.app.shealth,,,,1,a1b57184-94c2-ac62-7bbb-dac6a5c9eb53,
1.0,,2020-01-27 09:57:34.740,37.550323,,,Cloudy,,1,WeatherNews_korea,2020-01-27 10:10:16.522,2020-01-27 10:10:16.522,0,126.91393,7.0,54,UTC+0900,eSltdGxx7w,7fa6b2c6-8d36-951c-7fa4-e6ae2aeffdcc,com.sec.android.app.shealth,,,,3,da01f5bf-116e-a158-b73e-5f925e69ce05,
1.0,,2020-01-27 12:32:29.840,37.552197,,,Cloudy,,1,WeatherNews_korea,2020-01-27 12:56:03.488,2020-01-27 12:56:03.488,0,126.86394,6.0,65,UTC+0900,eSltdGxx7w,7e0913ff-a594-98b7-f9b8-f15de35b1b21,com.sec.android.app.shealth,,,,3,9aa69b22-948e-8947-44e6-73df7ec2316f,
1.0,,2020-01-27 13:29:26.580,37.557274,,,Rain,,1,WeatherNews_korea,2020-01-27 13:50:14.710,2020-01-27 13:50:14.710,0,126.86266,6.0,70,UTC+0900,eSltdGxx7w,b1d09d22-82c5-a7e8-25b6-fb008239c18e,com.sec.android.app.shealth,,,,5,22e398c4-f16e-bf9f-29f6-a076f0e088e8,
1.0,,2020-01-28 04:55:47.840,37.57755,,,Cloudy,,1,WeatherNews_korea,2020-01-28 05:09:43.161,2020-01-28 05:09:43.161,0,126.89201,10.0,40,UTC+0900,eSltdGxx7w,02c6687a-2adc-a99d-7b04-ff124ff586fb,com.sec.android.app.shealth,,,,3,fb13fa8c-e7d1-95ce-28c2-856bbaf9a78e,
2.0,,2020-01-28 09:31:43.480,37.58042,,,Cloudy,,1,WeatherNews_korea,2020-01-28 09:45:47.539,2020-01-28 09:45:47.539,0,126.88836,9.0,42,UTC+0900,eSltdGxx7w,36a21b1d-b9f3-49e7-7514-ab034442b9ec,com.sec.android.app.shealth,,,,3,8a0d6e6e-8475-2ccf-77ef-a5f824befebd,
2.0,,2020-01-28 10:00:53.900,37.56896,,,Cloudy,,1,WeatherNews_korea,2020-01-28 10:25:01.717,2020-01-28 10:25:01.717,0,126.89887,9.0,43,UTC+0900,eSltdGxx7w,7f3896f9-a982-15b7-de9d-11e2867ebaf2,com.sec.android.app.shealth,,,,3,954bdcf4-bfd2-a8f6-0007-320b5f5cf462,
2.0,,2020-01-28 11:07:17.120,37.55057,,,Cloudy,,1,WeatherNews_korea,2020-01-28 11:22:42.511,2020-01-28 11:22:42.511,0,126.91025,8.0,43,UTC+0900,eSltdGxx7w,f93f2cf2-2ed1-1ffc-574c-35f2eb5e90c6,com.sec.android.app.shealth,,,,3,c18a5e1e-0d55-485e-f4fb-5bdf0a5eda81,
2.0,,2020-01-28 14:26:04.560,37.5512,,,Mostly cloudy,,1,WeatherNews_korea,2020-01-28 14:38:47.815,2020-01-28 14:38:47.815,0,126.86372,7.0,46,UTC+0900,eSltdGxx7w,6ff7cb36-39c2-8bf0-e43e-7902b7f84fca,com.sec.android.app.shealth,,,,3,d7ecebcb-0e62-386a-41b6-4e2c498254c8,
2.0,,2020-01-29 07:01:36.860,37.549145,,,Cloudy,,1,WeatherNews_korea,2020-01-29 07:17:30.880,2020-01-29 07:17:30.880,0,126.86348,10.0,40,UTC+0900,eSltdGxx7w,39d301af-4454-651c-6cc4-db87fdae4ba9,com.sec.android.app.shealth,,,,3,d9a61ada-df34-c1fc-719b-9600b494dd5a,
2.0,,2020-01-29 08:06:02.380,37.475163,,,Cloudy,,1,WeatherNews_korea,2020-01-29 08:23:20.534,2020-01-29 08:23:20.534,0,126.98158,9.0,41,UTC+0900,eSltdGxx7w,22d7e604-0734-798e-e906-b694ade9d549,com.sec.android.app.shealth,,,,3,0ee73815-c094-5500-4115-95113d178a51,
