com.samsung.shealth.calories_burned.details,6320001,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,c9615850-5872-4981-b173-b50f06812bcb.extra_data.json,,,,0.0,10054339,1943.4852,,2021-01-06 14:09:35.923,2020-12-09 15:00:01.036,856.10547,X92ED7c0ra,com.sec.android.app.shealth,c9615850-5872-4981-b173-b50f06812bcb,1607558400000,
,,9b6e0306-34d7-4f0a-baa1-117069b5f06a.extra_data.json,,,,0.0,5956103,2047.8114,,2021-01-07 14:55:18.849,2020-12-10 15:00:01.496,556.2466,X92ED7c0ra,com.sec.android.app.shealth,9b6e0306-34d7-4f0a-baa1-117069b5f06a,1607644800000,
,,ad61f1ce-0feb-4ffb-8a6c-5e5304e6e782.extra_data.json,,,,0.0,2753129,2129.3477,,2021-01-08 09:34:17.464,2020-12-11 15:00:00.838,274.09802,X92ED7c0ra,com.sec.android.app.shealth,ad61f1ce-0feb-4ffb-8a6c-5e5304e6e782,1607731200000,
,,2771299a-1859-4c1e-990e-c1bc56a41433.extra_data.json,,,,0.0,336835,2190.858,,2021-01-09 05:39:12.780,2020-12-12 15:00:00.675,30.279997,X92ED7c0ra,com.sec.android.app.shealth,2771299a-1859-4c1e-990e-c1bc56a41433,1607817600000,
,,95552f10-4b88-40c5-a5ba-f10111333350.extra_data.json,,,,0.0,4374727,2088.0676,,2021-01-09 05:39:12.801,2020-12-13 15:00:00.768,415.5259,X92ED7c0ra,com.sec.android.app.shealth,95552f10-4b88-40c5-a5ba-f10111333350,1607904000000,
,,7c3bce39-0b6c-4551-ae91-74980dc35185.extra_data.json,,,,0.0,4896023,2074.797,,2021-01-11 09:35:13.885,2020-12-14 15:00:46.757,458.69073,X92ED7c0ra,com.sec.android.app.shealth,7c3bce39-0b6c-4551-ae91-74980dc35185,1607990400000,
,,1d7cac80-72b4-42f6-8564-966c9ceb3e02.extra_data.json,,,,0.0,3446531,2111.6963,,2021-01-12 11:35:12.444,2020-12-15 15:00:01.103,332.45483,X92ED7c0ra,com.sec.android.app.shealth,1d7cac80-72b4-42f6-8564-966c9ceb3e02,1608076800000,
,,283039cc-d45a-4243-8443-9a970f4e228e.extra_data.json,,,,0.0,4667639,2080.611,,2021-01-13 13:58:15.583,2020-12-16 15:00:00.357,477.479,X92ED7c0ra,com.sec.android.app.shealth,283039cc-d45a-4243-8443-9a970f4e228e,1608163200000,
,,b26e3dbf-d3f1-4458-b937-4eeff7d67b83.extra_data.json,,,,0.0,7479714,2009.0259,,2021-01-14 14:35:07.762,2020-12-17 15:15:31.868,702.50104,X92ED7c0ra,com.sec.android.app.shealth,b26e3dbf-d3f1-4458-b937-4eeff7d67b83,1608249600000,
,,79719aef-f588-4c1a-a3e4-7cd4aa5fc00b.extra_data.json,,,,0.0,124062,2196.2742,,2021-01-15 09:38:20.306,2020-12-18 15:00:02.163,11.08,X92ED7c0ra,com.sec.android.app.shealth,79719aef-f588-4c1a-a3e4-7cd4aa5fc00b,1608336000000,
,,9a795580-4516-4215-9278-e5cc2c1e7b18.extra_data.json,,,,0.0,845089,2177.9194,,2021-01-15 09:38:20.328,2020-12-19 15:00:00.854,76.078,X92ED7c0ra,com.sec.android.app.shealth,9a795580-4516-4215-9278-e5cc2c1e7b18,1608422400000,
,,2ccb97ee-cae8-4ce4-819a-15ffcf821ded.extra_data.json,,,,0.0,5604688,2056.7573,,2021-01-15 09:38:20.332,2020-12-20 15:00:00.634,544.1415,X92ED7c0ra,com.sec.android.app.shealth,2ccb97ee-cae8-4ce4-819a-15ffcf821ded,1608508800000,
,,8983b034-cd0a-4874-a968-a37b0e489000.extra_data.json,,,,0.0,5781531,2052.2556,,2021-01-18 13:49:11.045,2020-12-21 15:00:00.354,564.1959,X92ED7c0ra,com.sec.android.app.shealth,8983b034-cd0a-4874-a968-a37b0e489000,1608595200000,
,,b28b6181-003b-4eb1-aa25-6cd2297b5336.extra_data.json,,,,0.0,6206068,2041.4484,,2021-01-19 12:15:06.114,2020-12-22 15:00:00.603,595.6866,X92ED7c0ra,com.sec.android.app.shealth,b28b6181-003b-4eb1-aa25-6cd2297b5336,1608681600000,
,,6a66d2fb-6bb5-4c36-a727-2fad7ae5b9bd.extra_data.json,,,,0.0,5485682,2059.7866,,2021-01-20 09:06:51.062,2020-12-23 15:00:00.580,521.22485,X92ED7c0ra,com.sec.android.app.shealth,6a66d2fb-6bb5-4c36-a727-2fad7ae5b9bd,1608768000000,
,,e1ac8ec1-ffff-4cf9-a9d3-1e27b8692f48.extra_data.json,,,,0.0,3361074,2113.8716,,2021-01-21 10:55:17.549,2020-12-24 15:00:00.470,304.55115,X92ED7c0ra,com.sec.android.app.shealth,e1ac8ec1-ffff-4cf9-a9d3-1e27b8692f48,1608854400000,
,,c304b1eb-b627-4d90-b15b-a9603f296460.extra_data.json,,,,0.0,202768,2194.2705,,2021-01-22 09:15:11.433,2020-12-25 15:00:00.597,18.32,X92ED7c0ra,com.sec.android.app.shealth,c304b1eb-b627-4d90-b15b-a9603f296460,1608940800000,
,,0703380b-e1ea-4fc6-928d-d50e21f1906d.extra_data.json,,,,0.0,112056,2196.5798,,2021-01-23 14:35:05.814,2020-12-26 15:00:01.071,10.039999,X92ED7c0ra,com.sec.android.app.shealth,0703380b-e1ea-4fc6-928d-d50e21f1906d,1609027200000,
,,5423e2bc-54c5-4fd4-99af-2ee8cafeb43c.extra_data.json,,,,0.0,4199092,2092.5388,,2021-01-24 11:35:08.815,2020-12-27 15:00:00.766,386.67792,X92ED7c0ra,com.sec.android.app.shealth,5423e2bc-54c5-4fd4-99af-2ee8cafeb43c,1609113600000,
,,93600ef3-a067-447f-b7e6-6d80553ce613.extra_data.json,,,,0.0,5081435,2070.0774,,2021-01-25 12:15:15.911,2020-12-28 15:00:02.188,502.87738,X92ED7c0ra,com.sec.android.app.shealth,93600ef3-a067-447f-b7e6-6d80553ce613,1609200000000,
,,f813935a-018e-42b8-8689-cb22d1894a72.extra_data.json,,,,0.0,4213136,2092.1812,,2021-01-26 10:55:11.428,2020-12-29 15:00:00.779,394.4449,X92ED7c0ra,com.sec.android.app.shealth,f813935a-018e-42b8-8689-cb22d1894a72,1609286400000,
,,e83b3462-c65a-40ab-b0f5-d4c8237ac7cc.extra_data.json,,,,0.0,3868147,2100.9634,,2021-01-27 10:35:06.363,2020-12-30 15:00:01.510,373.91104,X92ED7c0ra,com.sec.android.app.shealth,e83b3462-c65a-40ab-b0f5-d4c8237ac7cc,1609372800000,
,,aef1d21a-c90f-400e-80c0-ce40ce54f14f.extra_data.json,,,,0.0,34017,2198.5664,,2021-01-28 13:15:10.631,2020-12-31 15:00:01.838,3.0399995,X92ED7c0ra,com.sec.android.app.shealth,aef1d21a-c90f-400e-80c0-ce40ce54f14f,1609459200000,
,,95bd8da6-3a41-4847-9087-c541ce793daa.extra_data.json,,,,0.0,58696,2197.9382,,2021-01-29 08:10:46.114,2021-01-01 15:00:00.758,5.249999,X92ED7c0ra,com.sec.android.app.shealth,95bd8da6-3a41-4847-9087-c541ce793daa,1609545600000,
,,cdff528f-b619-4938-ae4e-d017a753d4b9.extra_data.json,,,,0.0,90045,2197.1401,,2021-01-30 13:05:59.540,2021-01-02 15:00:00.905,8.039998,X92ED7c0ra,com.sec.android.app.shealth,cdff528f-b619-4938-ae4e-d017a753d4b9,1609632000000,
,,e187981a-2d2c-4079-81a8-e6adcb1de900.extra_data.json,,,,0.0,5466048,2060.2864,,2021-01-31 11:28:05.069,2021-01-03 15:00:01.114,519.78723,X92ED7c0ra,com.sec.android.app.shealth,e187981a-2d2c-4079-81a8-e6adcb1de900,1609718400000,
,,c9b271f7-6156-4e7a-923a-8c844c8685a1.extra_data.json,,,,0.0,4441172,2086.3762,,2021-02-01 05:59:08.407,2021-01-04 15:00:00.425,419.2764,X92ED7c0ra,com.sec.android.app.shealth,c9b271f7-6156-4e7a-923a-8c844c8685a1,1609804800000,
,,7adbe09b-d865-4e9c-b3dd-01f4f9545cff.extra_data.json,,,,0.0,6285240,2039.4329,,2021-02-02 14:03:48.347,2021-01-05 15:00:00.764,599.652,X92ED7c0ra,com.sec.android.app.shealth,7adbe09b-d865-4e9c-b3dd-01f4f9545cff,1609891200000,
,,4a425a8d-ea18-4bb0-9500-726aa1d2e516.extra_data.json,,,,0.0,4261172,2090.9585,,2021-02-03 12:36:29.758,2021-01-06 15:00:01.085,416.23477,X92ED7c0ra,com.sec.android.app.shealth,4a425a8d-ea18-4bb0-9500-726aa1d2e516,1609977600000,
,,c5e062e5-8ba6-4008-8a80-a1293f785f73.extra_data.json,,,,0.0,5536107,2058.5032,,2021-02-04 14:16:39.860,2021-01-07 15:00:00.828,523.599,X92ED7c0ra,com.sec.android.app.shealth,c5e062e5-8ba6-4008-8a80-a1293f785f73,1610064000000,
,,31cc69a7-e4db-4867-bce4-2d63b76bc09b.extra_data.json,,,,0.0,2424762,2137.7068,,2021-02-05 12:09:50.739,2021-01-08 15:00:00.979,242.23195,X92ED7c0ra,com.sec.android.app.shealth,31cc69a7-e4db-4867-bce4-2d63b76bc09b,1610150400000,
,,9c0fc042-8e21-45ee-85d2-b2626cf90ca3.extra_data.json,,,,0.0,54027,2198.0571,,2021-02-06 12:10:20.443,2021-01-09 15:00:00.936,4.85,X92ED7c0ra,com.sec.android.app.shealth,9c0fc042-8e21-45ee-85d2-b2626cf90ca3,1610236800000,
,,10e876d3-c429-42b8-a5a4-ef206f6f8ed1.extra_data.json,,,,0.0,2770178,2128.9136,,2021-02-07 11:12:16.149,2021-01-10 15:00:00.852,252.66028,X92ED7c0ra,com.sec.android.app.shealth,10e876d3-c429-42b8-a5a4-ef206f6f8ed1,1610323200000,
,,00c77c93-baa0-49d9-9a48-cc36b4963b6b.extra_data.json,,,,0.0,5868847,2050.0327,,2021-02-08 12:35:13.873,2021-01-11 15:00:00.814,498.34064,X92ED7c0ra,com.sec.android.app.shealth,00c77c93-baa0-49d9-9a48-cc36b4963b6b,1610409600000,
,,8f40c79e-48a2-4697-91b4-083b351d5a0d.extra_data.json,,,,0.0,7134176,2017.8219,,2021-02-08 12:35:13.886,2021-01-12 15:00:00.701,627.7084,X92ED7c0ra,com.sec.android.app.shealth,8f40c79e-48a2-4697-91b4-083b351d5a0d,1610496000000,
,,25cdb42a-2ca3-461f-b8f9-f01a1d3487d2.extra_data.json,,,,0.0,4741095,2078.7412,,2021-02-10 12:15:19.100,2021-01-13 15:00:01.126,444.23312,X92ED7c0ra,com.sec.android.app.shealth,25cdb42a-2ca3-461f-b8f9-f01a1d3487d2,1610582400000,
,,0e2c97bf-a5da-4c12-b83c-d9a41ca118ab.extra_data.json,,,,0.0,7822802,2000.2921,,2021-02-11 14:27:42.602,2021-01-14 15:00:00.784,699.2044,X92ED7c0ra,com.sec.android.app.shealth,0e2c97bf-a5da-4c12-b83c-d9a41ca118ab,1610668800000,
,,46a53313-68b1-4826-bae1-aeee6f20e3c8.extra_data.json,,,,0.0,1668683,2156.9539,,2021-02-12 14:15:15.020,2021-01-15 15:00:01.767,157.50104,X92ED7c0ra,com.sec.android.app.shealth,46a53313-68b1-4826-bae1-aeee6f20e3c8,1610755200000,
,,80e3531b-1f0f-42da-a613-5161338063d7.extra_data.json,,,,0.0,109388,2196.6477,,2021-02-13 14:55:10.039,2021-01-16 15:00:00.896,9.9,X92ED7c0ra,com.sec.android.app.shealth,80e3531b-1f0f-42da-a613-5161338063d7,1610841600000,
,,a2280cb9-0119-4c45-a4d6-ba4b69b69443.extra_data.json,,,,0.0,6844799,2025.1885,,2021-02-14 13:18:49.263,2021-01-17 15:00:00.944,635.39197,X92ED7c0ra,com.sec.android.app.shealth,a2280cb9-0119-4c45-a4d6-ba4b69b69443,1610928000000,
,,84d4cabd-7dad-40de-bd57-9cc8bf45f56f.extra_data.json,,,,0.0,6562674,2032.3704,,2021-02-15 12:21:12.416,2021-01-18 15:00:00.950,608.6534,X92ED7c0ra,com.sec.android.app.shealth,84d4cabd-7dad-40de-bd57-9cc8bf45f56f,1611014400000,
,,772819f9-ffbe-4a36-9d34-eb3e745cbeea.extra_data.json,,,,0.0,5599332,2056.8936,,2021-02-16 12:35:04.899,2021-01-19 15:00:00.943,564.2908,X92ED7c0ra,com.sec.android.app.shealth,772819f9-ffbe-4a36-9d34-eb3e745cbeea,1611100800000,
,,7a652542-7704-4a05-8c61-1915572ab3ed.extra_data.json,,,,0.0,7013085,2020.9044,,2021-02-17 14:35:03.341,2021-01-20 15:00:00.931,695.6241,X92ED7c0ra,com.sec.android.app.shealth,7a652542-7704-4a05-8c61-1915572ab3ed,1611187200000,
,,96859b8d-ca85-4ecf-bd73-b3cafc364a44.extra_data.json,,,,0.0,4445106,2086.2761,,2021-02-18 14:03:36.358,2021-01-21 15:00:00.879,423.5599,X92ED7c0ra,com.sec.android.app.shealth,96859b8d-ca85-4ecf-bd73-b3cafc364a44,1611273600000,
,,d4d0e4cb-fdbe-453b-b455-00d715a43979.extra_data.json,,,,0.0,5477268,2060.001,,2021-02-19 14:45:37.417,2021-01-22 15:00:00.760,458.73196,X92ED7c0ra,com.sec.android.app.shealth,d4d0e4cb-fdbe-453b-b455-00d715a43979,1611360000000,
,,60d2e69e-c133-4c9e-991e-438d9253afc6.extra_data.json,,,,0.0,746373,2180.4324,,2021-02-20 14:18:33.832,2021-01-23 15:00:00.756,68.41799,X92ED7c0ra,com.sec.android.app.shealth,60d2e69e-c133-4c9e-991e-438d9253afc6,1611446400000,
,,c78fb26e-04c2-441c-99a8-26b4b83f017f.extra_data.json,,,,0.0,4739254,2078.788,,2021-02-21 11:35:03.801,2021-01-24 15:00:00.713,464.20984,X92ED7c0ra,com.sec.android.app.shealth,c78fb26e-04c2-441c-99a8-26b4b83f017f,1611532800000,
,,2d8bfdb6-929f-4c4e-92ef-75b4925a4aec.extra_data.json,,,,0.0,3522932,2109.7512,,2021-02-22 12:35:13.444,2021-01-25 15:00:01.041,338.485,X92ED7c0ra,com.sec.android.app.shealth,2d8bfdb6-929f-4c4e-92ef-75b4925a4aec,1611619200000,
,,7503553a-5db2-4ad5-b47a-dd1243f6ded1.extra_data.json,,,,0.0,5899736,2049.2463,,2021-02-23 12:15:09.542,2021-01-26 15:00:01.206,552.578,X92ED7c0ra,com.sec.android.app.shealth,7503553a-5db2-4ad5-b47a-dd1243f6ded1,1611705600000,
,,68c94af8-f9d9-4967-9b79-64e4f46cc831.extra_data.json,,,,0.0,8046239,1994.6041,,2021-02-24 10:07:50.209,2021-01-27 15:00:01.170,780.58777,X92ED7c0ra,com.sec.android.app.shealth,68c94af8-f9d9-4967-9b79-64e4f46cc831,1611792000000,
,,76a9c41a-d10a-4a27-88ec-e667b948c0b1.extra_data.json,,,,0.0,6088180,2044.4493,,2021-02-25 13:00:28.807,2021-01-28 15:00:01.587,563.14343,X92ED7c0ra,com.sec.android.app.shealth,76a9c41a-d10a-4a27-88ec-e667b948c0b1,1611878400000,
,,69e2bc2a-c2ff-462c-b353-0f5dcf1939eb.extra_data.json,,,,0.0,1888810,2151.35,,2021-02-26 12:41:58.881,2021-01-29 15:00:00.698,176.06,X92ED7c0ra,com.sec.android.app.shealth,69e2bc2a-c2ff-462c-b353-0f5dcf1939eb,1611964800000,
,,93164810-d0e1-46de-85f3-3d3aa3846238.extra_data.json,,,,0.0,5350429,2063.2297,,2021-02-27 13:55:10.632,2021-01-30 15:00:00.962,552.89197,X92ED7c0ra,com.sec.android.app.shealth,93164810-d0e1-46de-85f3-3d3aa3846238,1612051200000,
,,03418ef7-08a7-4cc0-b141-ec8b3e35c8eb.extra_data.json,,,,0.0,722464,2181.041,,2021-02-28 14:35:52.513,2021-01-31 15:00:01.273,67.94998,X92ED7c0ra,com.sec.android.app.shealth,03418ef7-08a7-4cc0-b141-ec8b3e35c8eb,1612137600000,
,,c87b9b79-5b2a-43c3-a7da-f7e28c5f1100.extra_data.json,,,,0.0,3704671,2105.1248,,2021-03-01 12:15:10.038,2021-02-01 15:00:01.103,389.0998,X92ED7c0ra,com.sec.android.app.shealth,c87b9b79-5b2a-43c3-a7da-f7e28c5f1100,1612224000000,
,,72ee32f2-f948-4793-8fcc-c30b7c462282.extra_data.json,,,,0.0,2411391,2138.047,,2021-03-02 12:00:29.497,2021-02-02 15:00:00.508,228.89992,X92ED7c0ra,com.sec.android.app.shealth,72ee32f2-f948-4793-8fcc-c30b7c462282,1612310400000,
,,200147c4-3845-492e-b666-5929dc4dd72b.extra_data.json,,,,0.0,7450413,2009.7716,,2021-03-03 14:19:32.540,2021-02-03 15:00:01.402,679.33514,X92ED7c0ra,com.sec.android.app.shealth,200147c4-3845-492e-b666-5929dc4dd72b,1612396800000,
,,d528f508-042a-42fa-ae98-89cb51770d9f.extra_data.json,,,,0.0,4079581,2095.5808,,2021-03-04 14:51:46.886,2021-02-04 15:00:01.261,387.86996,X92ED7c0ra,com.sec.android.app.shealth,d528f508-042a-42fa-ae98-89cb51770d9f,1612483200000,
,,1607b399-afd4-4357-b2fa-5a1b0e5dd6f7.extra_data.json,,,,0.0,6682885,2029.3102,,2021-03-05 12:45:16.997,2021-02-05 15:00:01.630,555.6166,X92ED7c0ra,com.sec.android.app.shealth,1607b399-afd4-4357-b2fa-5a1b0e5dd6f7,1612569600000,
,,98b52ee6-9ae8-48b9-bbd2-4a574499f7d9.extra_data.json,,,,0.0,6300451,2039.0457,,2021-03-06 13:15:12.691,2021-02-06 15:00:01.267,721.5426,X92ED7c0ra,com.sec.android.app.shealth,98b52ee6-9ae8-48b9-bbd2-4a574499f7d9,1612656000000,
,,672d9df7-1b65-4b5d-8bcb-5a47c4a19253.extra_data.json,,,,0.0,4494560,2085.017,,2021-03-07 11:15:05.924,2021-02-07 15:00:00.819,441.7699,X92ED7c0ra,com.sec.android.app.shealth,672d9df7-1b65-4b5d-8bcb-5a47c4a19253,1612742400000,
,,e1ba9497-0a75-4490-9bdf-5f309697164b.extra_data.json,,,,0.0,5132892,2068.7673,,2021-03-08 11:55:14.784,2021-02-08 15:00:00.851,462.43896,X92ED7c0ra,com.sec.android.app.shealth,e1ba9497-0a75-4490-9bdf-5f309697164b,1612828800000,
,,a8fcc0c6-91dc-4495-8519-42ead6cf34c4.extra_data.json,,,,0.0,12294236,1886.4653,,2021-03-09 14:55:05.199,2021-02-09 15:00:00.777,1087.8179,X92ED7c0ra,com.sec.android.app.shealth,a8fcc0c6-91dc-4495-8519-42ead6cf34c4,1612915200000,
,,0da6524f-7bb3-496b-a21e-b81436c818e4.extra_data.json,,,,0.0,11672166,1902.301,,2021-03-10 10:59:09.755,2021-02-10 15:00:02.587,1056.1309,X92ED7c0ra,com.sec.android.app.shealth,0da6524f-7bb3-496b-a21e-b81436c818e4,1613001600000,
,,05096106-35ea-43f8-9340-3dc308fa96ca.extra_data.json,,,,0.0,829745,2178.31,,2021-03-11 11:55:05.483,2021-02-11 15:00:00.950,79.53001,X92ED7c0ra,com.sec.android.app.shealth,05096106-35ea-43f8-9340-3dc308fa96ca,1613088000000,
,,f7f9083f-3bf2-4bf6-9b5f-3f2edeb25084.extra_data.json,,,,0.0,5025782,2071.494,,2021-03-12 13:44:37.729,2021-02-12 15:00:00.691,515.61865,X92ED7c0ra,com.sec.android.app.shealth,f7f9083f-3bf2-4bf6-9b5f-3f2edeb25084,1613174400000,
,,6288ab60-51f4-4d54-8f86-649878e57e3b.extra_data.json,,,,0.0,7587751,2006.2755,,2021-03-13 10:20:04.459,2021-02-13 15:00:01.014,912.47754,X92ED7c0ra,com.sec.android.app.shealth,6288ab60-51f4-4d54-8f86-649878e57e3b,1613260800000,
,,d63844b5-d8c7-4a4e-99c3-c63bd001de9c.extra_data.json,,,,0.0,5126876,2068.9204,,2021-03-14 11:19:47.033,2021-02-14 15:00:00.830,501.1401,X92ED7c0ra,com.sec.android.app.shealth,d63844b5-d8c7-4a4e-99c3-c63bd001de9c,1613347200000,
,,4c4d1529-6f0b-4b64-8cf7-fc068ae532cf.extra_data.json,,,,0.0,5741591,2053.2722,,2021-03-15 14:54:54.233,2021-02-15 15:00:02.218,562.0002,X92ED7c0ra,com.sec.android.app.shealth,4c4d1529-6f0b-4b64-8cf7-fc068ae532cf,1613433600000,
,,5083a7d0-fbbf-4742-8ee4-a36b7f33bc7b.extra_data.json,,,,0.0,5627948,2056.165,,2021-03-16 12:07:47.378,2021-02-16 15:00:00.986,540.12006,X92ED7c0ra,com.sec.android.app.shealth,5083a7d0-fbbf-4742-8ee4-a36b7f33bc7b,1613520000000,
,,961fb1c5-1af0-4032-9155-d1d53e393bf0.extra_data.json,,,,0.0,5349064,2063.2644,,2021-03-17 10:23:44.358,2021-02-17 15:00:00.792,498.78012,X92ED7c0ra,com.sec.android.app.shealth,961fb1c5-1af0-4032-9155-d1d53e393bf0,1613606400000,
,,9abedc53-61fd-42ae-a5ad-378ce433a8f9.extra_data.json,,,,0.0,2624628,2132.619,,2021-03-18 13:50:38.284,2021-02-18 15:00:01.242,242.19997,X92ED7c0ra,com.sec.android.app.shealth,9abedc53-61fd-42ae-a5ad-378ce433a8f9,1613692800000,
,,24f01633-741a-4a9c-9991-b47af01e5839.extra_data.json,,,,0.0,4701599,2079.7466,,2021-03-19 12:32:55.329,2021-02-19 15:00:01.858,393.11536,X92ED7c0ra,com.sec.android.app.shealth,24f01633-741a-4a9c-9991-b47af01e5839,1613779200000,
,,a7b367ce-6974-4dc8-ab6d-cc58def6a41d.extra_data.json,,,,0.0,7700751,2003.3989,,2021-03-20 14:37:19.064,2021-02-20 15:00:01.885,797.1085,X92ED7c0ra,com.sec.android.app.shealth,a7b367ce-6974-4dc8-ab6d-cc58def6a41d,1613865600000,
,,c57182bf-4ad9-4563-961c-2bac9fc3e532.extra_data.json,,,,0.0,5049601,2070.8877,,2021-03-21 11:55:07.031,2021-02-21 15:00:02.706,493.31906,X92ED7c0ra,com.sec.android.app.shealth,c57182bf-4ad9-4563-961c-2bac9fc3e532,1613952000000,
,,c3e7a6c0-cb5f-4815-8cfa-8b2fd0a24ca2.extra_data.json,,,,0.0,3813911,2102.344,,2021-03-22 13:42:20.727,2021-02-22 15:00:01.112,362.3801,X92ED7c0ra,com.sec.android.app.shealth,c3e7a6c0-cb5f-4815-8cfa-8b2fd0a24ca2,1614038400000,
,,fe983672-e989-44f7-8595-598fc0f8cdd8.extra_data.json,,,,0.0,6795092,2026.4539,,2021-03-23 11:52:43.168,2021-02-23 15:00:00.908,616.81104,X92ED7c0ra,com.sec.android.app.shealth,fe983672-e989-44f7-8595-598fc0f8cdd8,1614124800000,
,,05252e4e-ed5f-4ea2-94fc-3d71d78bdefe.extra_data.json,,,,0.0,6078106,2044.7057,,2021-03-24 12:35:06.513,2021-02-24 15:00:00.927,568.9967,X92ED7c0ra,com.sec.android.app.shealth,05252e4e-ed5f-4ea2-94fc-3d71d78bdefe,1614211200000,
,,37ea2337-7f1c-42a3-8d23-122a548192b9.extra_data.json,,,,0.0,4769568,2078.0164,,2021-03-25 14:54:54.614,2021-02-25 15:00:00.817,422.12534,X92ED7c0ra,com.sec.android.app.shealth,37ea2337-7f1c-42a3-8d23-122a548192b9,1614297600000,
,,6b404419-cf32-403a-9120-ac374a35b0a7.extra_data.json,,,,0.0,1664649,2157.0564,,2021-03-26 14:28:04.163,2021-02-26 15:00:00.593,159.13199,X92ED7c0ra,com.sec.android.app.shealth,6b404419-cf32-403a-9120-ac374a35b0a7,1614384000000,
,,a5b4cb7b-2c2f-4586-a711-1d2cf854cfe1.extra_data.json,,,,0.0,9483748,1958.0104,,2021-03-27 14:55:25.664,2021-02-27 15:00:01.451,907.7379,X92ED7c0ra,com.sec.android.app.shealth,a5b4cb7b-2c2f-4586-a711-1d2cf854cfe1,1614470400000,
,,2d1861d6-62a9-47dc-8fe3-d27f93c776dd.extra_data.json,,,,0.0,1975783,2149.136,,2021-03-28 11:55:06.404,2021-02-28 15:00:01.157,190.91599,X92ED7c0ra,com.sec.android.app.shealth,2d1861d6-62a9-47dc-8fe3-d27f93c776dd,1614556800000,
,,6a24afef-b6bf-4bec-aed6-97528339d6ea.extra_data.json,,,,0.0,4188250,2092.8147,,2021-03-29 14:12:39.468,2021-03-01 15:00:01.703,398.77008,X92ED7c0ra,com.sec.android.app.shealth,6a24afef-b6bf-4bec-aed6-97528339d6ea,1614643200000,
,,2da24c84-06ba-4a5f-b493-3c816d69db2f.extra_data.json,,,,0.0,4518799,2084.4,,2021-03-30 14:15:08.182,2021-03-02 15:00:00.655,424.07104,X92ED7c0ra,com.sec.android.app.shealth,2da24c84-06ba-4a5f-b493-3c816d69db2f,1614729600000,
,,6102ebee-e3ab-4c13-892a-ccb514ec330b.extra_data.json,,,,0.0,7427167,2010.3634,,2021-03-31 13:41:54.676,2021-03-03 15:00:01.164,676.26373,X92ED7c0ra,com.sec.android.app.shealth,6102ebee-e3ab-4c13-892a-ccb514ec330b,1614816000000,
,,bec16210-fe3e-40e9-a06c-4c076327e21a.extra_data.json,,,,0.0,7527996,2007.7966,,2021-04-01 14:55:04.724,2021-03-04 15:00:00.877,732.1212,X92ED7c0ra,com.sec.android.app.shealth,bec16210-fe3e-40e9-a06c-4c076327e21a,1614902400000,
,,abdcc423-c6a1-4e17-81e2-0e639dde19be.extra_data.json,,,,0.0,1048656,2172.7373,,2021-04-02 12:31:49.001,2021-03-05 15:00:00.997,95.869,X92ED7c0ra,com.sec.android.app.shealth,abdcc423-c6a1-4e17-81e2-0e639dde19be,1614988800000,
,,a9c90c2b-8983-4a9b-8843-36cf0a7f7170.extra_data.json,,,,0.0,7167664,2016.9695,,2021-04-03 14:55:09.778,2021-03-06 15:00:01.293,788.4065,X92ED7c0ra,com.sec.android.app.shealth,a9c90c2b-8983-4a9b-8843-36cf0a7f7170,1615075200000,
,,fdf64899-1293-4a90-bba2-4cde35696e92.extra_data.json,,,,0.0,5331158,2063.7202,,2021-04-04 14:23:35.527,2021-03-07 15:00:01.672,492.64,X92ED7c0ra,com.sec.android.app.shealth,fdf64899-1293-4a90-bba2-4cde35696e92,1615161600000,
,,8ea3f8c1-3513-4ad3-8f0c-6f5d4fd1c7bf.extra_data.json,,,,0.0,2269036,2141.6707,,2021-04-05 13:35:11.634,2021-03-08 15:00:02.526,196.64554,X92ED7c0ra,com.sec.android.app.shealth,8ea3f8c1-3513-4ad3-8f0c-6f5d4fd1c7bf,1615248000000,
,,f993883d-75bc-48fe-8e6f-4b90280339d0.extra_data.json,,,,0.0,8485659,1983.4182,,2021-04-06 14:01:27.291,2021-03-09 15:00:00.760,773.69977,X92ED7c0ra,com.sec.android.app.shealth,f993883d-75bc-48fe-8e6f-4b90280339d0,1615334400000,
,,6eadbb56-e7eb-4a7b-8c84-c43a2d832f2f.extra_data.json,,,,0.0,6634017,2030.5542,,2021-04-07 13:49:52.692,2021-03-10 15:00:00.711,617.0977,X92ED7c0ra,com.sec.android.app.shealth,6eadbb56-e7eb-4a7b-8c84-c43a2d832f2f,1615420800000,
,,8e5d7091-4646-467b-acf0-abf8650f1239.extra_data.json,,,,0.0,7443853,2009.9386,,2021-04-08 13:44:58.572,2021-03-11 15:00:00.673,685.9952,X92ED7c0ra,com.sec.android.app.shealth,8e5d7091-4646-467b-acf0-abf8650f1239,1615507200000,
